NVDA - NVIDIA CORP Last Trade $173.955 as of 12/17/2025 10:09:19 AM
12/17/2025 10:09:43 AM ET

"Expiration Date","Symbol","Open Int","Bid","Ask","Delta","Gamma","Theta","Intrinsic Value","Strike","Symbol","Open Int","Bid","Ask","Delta","Gamma","Theta","Intrinsic Value"
"12/26/2025","NVDA251226C60","11","112.80","115.65","0.9998","0.00","0.00","114.0008","60","NVDA251226P60","368","0.00","0.01","-0.0003","0.00","-0.0028","0.00"
"12/26/2025","NVDA251226C152.5","41","21.75","21.85","0.9657","0.0059","-0.0464","21.5151","152.5","NVDA251226P152.5","355","0.17","0.18","-0.0345","0.0059","-0.049","0.00"
"12/26/2025","NVDA251226C390","43","0.00","0.01","0.0005","0.00","-0.0029","0.00","390","NVDA251226P390","0","215.45","216.65","-1.00","0.00","-0.0219","215.9992"
"12/26/2025","NVDA251226C85","48","88.00","89.90","0.9996","0.00","0.00","89.03","85","NVDA251226P85","2254","0.00","0.01","-0.0005","0.00","-0.0027","0.00"
"12/26/2025","NVDA251226C90","54","82.85","85.70","0.9996","0.0001","0.00","84.0008","90","NVDA251226P90","5635","0.00","0.01","-0.0005","0.0001","-0.0027","0.00"
"12/26/2025","NVDA251226C157.5","57","16.90","17.05","0.9339","0.0108","-0.0764","16.455","157.5","NVDA251226P157.5","1584","0.35","0.36","-0.0662","0.0108","-0.0785","0.00"
"12/26/2025","NVDA251226C50","57","122.80","124.90","1.00","0.00","0.00","123.955","50","NVDA251226P50","104","0.00","0.01","-0.0001","0.00","-0.001","0.00"
"12/26/2025","NVDA251226C125","58","48.00","49.55","0.9963","0.0005","-0.0051","49.03","125","NVDA251226P125","1403","0.02","0.03","-0.0038","0.0005","-0.0108","0.00"
"12/26/2025","NVDA251226C100","84","72.85","75.70","0.9995","0.0001","0.00","73.955","100","NVDA251226P100","13530","0.00","0.01","-0.0006","0.0001","-0.0027","0.00"
"12/26/2025","NVDA251226C135","90","38.05","40.75","0.9939","0.001","-0.0095","39.015","135","NVDA251226P135","3429","0.03","0.04","-0.0062","0.001","-0.0141","0.00"
"12/26/2025","NVDA251226C145","96","29.05","29.25","0.9856","0.0025","-0.0224","29.03","145","NVDA251226P145","6556","0.07","0.08","-0.0145","0.0025","-0.0259","0.00"
"12/26/2025","NVDA251226C110","113","62.95","65.55","0.9982","0.0002","0.00","64.0008","110","NVDA251226P110","3154","0.01","0.02","-0.0019","0.0002","-0.0071","0.00"
"12/26/2025","NVDA251226C115","115","58.00","60.75","0.9981","0.0003","-0.0002","59.0008","115","NVDA251226P115","2337","0.01","0.02","-0.002","0.0003","-0.0071","0.00"
"12/26/2025","NVDA251226C370","115","0.00","0.01","0.0006","0.0001","-0.0029","0.00","370","NVDA251226P370","0","195.45","196.65","-1.00","0.00","-0.0219","195.9992"
"12/26/2025","NVDA251226C105","119","67.85","69.90","0.9994","0.0001","0.00","68.955","105","NVDA251226P105","5623","0.00","0.01","-0.0007","0.0001","-0.0027","0.00"
"12/26/2025","NVDA251226C360","120","0.00","0.01","0.0006","0.0001","-0.0029","0.00","360","NVDA251226P360","0","185.45","186.65","-1.00","0.00","-0.0219","185.9992"
"12/26/2025","NVDA251226C120","122","53.00","55.30","0.9973","0.0004","-0.0027","54.0008","120","NVDA251226P120","1973","0.01","0.03","-0.0028","0.0004","-0.009","0.00"
"12/26/2025","NVDA251226C340","138","0.00","0.01","0.0006","0.0001","-0.0029","0.00","340","NVDA251226P340","0","165.45","166.65","-1.00","0.00","-0.0219","165.9992"
"12/26/2025","NVDA251226C140","177","34.05","34.20","0.9902","0.0016","-0.0164","34.015","140","NVDA251226P140","3210","0.05","0.06","-0.0099","0.0016","-0.0204","0.00"
"12/26/2025","NVDA251226C162.5","217","12.35","12.45","0.8687","0.0192","-0.1243","11.5194","162.5","NVDA251226P162.5","11124","0.75","0.76","-0.1315","0.0192","-0.1257","0.00"
"12/26/2025","NVDA251226C130","227","43.00","45.05","0.9946","0.0008","-0.0092","43.955","130","NVDA251226P130","1828","0.03","0.04","-0.0055","0.0008","-0.0143","0.00"
"12/26/2025","NVDA251226C310","303","0.00","0.01","0.0007","0.0001","-0.0028","0.00","310","NVDA251226P310","0","135.45","136.65","-1.00","0.00","-0.0219","135.9992"
"12/26/2025","NVDA251226C167.5","364","8.20","8.30","0.7513","0.0304","-0.1793","6.455","167.5","NVDA251226P167.5","3555","1.58","1.60","-0.2466","0.0302","-0.18","0.00"
"12/26/2025","NVDA251226C275","413","0.00","0.01","0.0008","0.0001","-0.0028","0.00","275","NVDA251226P275","1","100.45","101.65","-1.00","0.00","-0.0219","101.045"
"12/26/2025","NVDA251226C285","465","0.00","0.01","0.0008","0.0001","-0.0028","0.00","285","NVDA251226P285","0","110.45","111.65","-1.00","0.00","-0.0219","111.045"
"12/26/2025","NVDA251226C305","477","0.00","0.01","0.0007","0.0001","-0.0028","0.00","305","NVDA251226P305","0","130.45","131.65","-1.00","0.00","-0.0219","130.9992"
"12/26/2025","NVDA251226C350","514","0.00","0.01","0.0006","0.0001","-0.0029","0.00","350","NVDA251226P350","0","175.45","176.65","-1.00","0.00","-0.0219","175.9992"
"12/26/2025","NVDA251226C280","554","0.00","0.01","0.0008","0.0001","-0.0028","0.00","280","NVDA251226P280","1","105.45","106.65","-1.00","0.00","-0.0219","105.9992"
"12/26/2025","NVDA251226C155","606","19.30","19.40","0.9538","0.0078","-0.0579","19.0151","155","NVDA251226P155","11113","0.24","0.25","-0.0464","0.0079","-0.0603","0.00"
"12/26/2025","NVDA251226C295","622","0.00","0.01","0.0008","0.0001","-0.0028","0.00","295","NVDA251226P295","0","120.45","121.65","-1.00","0.00","-0.0219","121.045"
"12/26/2025","NVDA251226C207.5","692","0.03","0.04","0.0089","0.0019","-0.0138","0.00","207.5","NVDA251226P207.5","6","32.90","33.85","-0.9998","0.0001","-0.0219","33.4992"
"12/26/2025","NVDA251226C320","858","0.00","0.01","0.0007","0.0001","-0.0028","0.00","320","NVDA251226P320","0","145.45","146.65","-1.00","0.00","-0.0219","145.9992"
"12/26/2025","NVDA251226C330","1012","0.00","0.01","0.0006","0.0001","-0.0028","0.00","330","NVDA251226P330","0","155.45","156.65","-1.00","0.00","-0.0219","156.045"
"12/26/2025","NVDA251226C172.5","1020","4.75","4.85","0.5808","0.0395","-0.2128","1.525","172.5","NVDA251226P172.5","3605","3.10","3.15","-0.4235","0.04","-0.2136","0.00"
"12/26/2025","NVDA251226C270","1331","0.00","0.01","0.0009","0.0001","-0.0027","0.00","270","NVDA251226P270","0","95.45","96.65","-1.00","0.00","-0.0219","95.9992"
"12/26/2025","NVDA251226C150","1555","23.95","24.30","0.9753","0.0043","-0.0353","23.955","150","NVDA251226P150","10729","0.12","0.13","-0.0248","0.0043","-0.0381","0.00"
"12/26/2025","NVDA251226C160","1677","14.60","14.70","0.9066","0.0145","-0.0985","14.015","160","NVDA251226P160","50782","0.51","0.52","-0.0945","0.0147","-0.101","0.00"
"12/26/2025","NVDA251226C202.5","1678","0.05","0.06","0.0142","0.0031","-0.0198","0.00","202.5","NVDA251226P202.5","9","27.90","29.25","-0.9971","0.0028","-0.0219","28.4992"
"12/26/2025","NVDA251226C165","1850","10.20","10.30","0.8182","0.0245","-0.152","9.025","165","NVDA251226P165","24211","1.11","1.12","-0.1829","0.0246","-0.1541","0.00"
"12/26/2025","NVDA251226C290","2032","0.00","0.01","0.0008","0.0001","-0.0028","0.00","290","NVDA251226P290","0","115.45","116.65","-1.00","0.00","-0.0219","116.045"
"12/26/2025","NVDA251226C260","2044","0.00","0.01","0.0009","0.0001","-0.0027","0.00","260","NVDA251226P260","1","85.45","86.65","-1.00","0.00","-0.0219","86.045"
"12/26/2025","NVDA251226C197.5","2397","0.08","0.09","0.0226","0.005","-0.0276","0.00","197.5","NVDA251226P197.5","231","22.90","23.75","-0.9896","0.0057","-0.0292","23.545"
"12/26/2025","NVDA251226C265","2423","0.00","0.01","0.0009","0.0001","-0.0027","0.00","265","NVDA251226P265","0","90.45","91.65","-1.00","0.00","-0.0214","90.97"
"12/26/2025","NVDA251226C230","2675","0.01","0.02","0.0031","0.0005","-0.007","0.00","230","NVDA251226P230","1","55.45","56.70","-1.00","0.00","-0.0219","55.9992"
"12/26/2025","NVDA251226C235","3443","0.00","0.01","0.0012","0.0002","-0.0026","0.00","235","NVDA251226P235","1","60.45","61.70","-1.00","0.00","-0.0219","61.045"
"12/26/2025","NVDA251226C170","3707","6.35","6.45","0.6729","0.0356","-0.2002","4.005","170","NVDA251226P170","14036","2.24","2.26","-0.3281","0.0357","-0.2019","0.00"
"12/26/2025","NVDA251226C225","4807","0.01","0.02","0.0034","0.0006","-0.0069","0.00","225","NVDA251226P225","2","50.45","51.70","-1.00","0.00","-0.0219","51.045"
"12/26/2025","NVDA251226C240","4816","0.00","0.01","0.0011","0.0002","-0.0027","0.00","240","NVDA251226P240","1","65.45","66.70","-1.00","0.00","-0.0219","65.9992"
"12/26/2025","NVDA251226C192.5","5141","0.15","0.16","0.0412","0.0089","-0.0429","0.00","192.5","NVDA251226P192.5","250","18.20","18.75","-0.9702","0.0098","-0.0448","18.445"
"12/26/2025","NVDA251226C177.5","5376","2.30","2.32","0.3766","0.0405","-0.1958","0.00","177.5","NVDA251226P177.5","4966","5.65","5.70","-0.6281","0.0409","-0.1967","3.475"
"12/26/2025","NVDA251226C245","5916","0.00","0.01","0.0011","0.0002","-0.0027","0.00","245","NVDA251226P245","12","70.45","71.70","-1.00","0.00","-0.0219","71.065"
"12/26/2025","NVDA251226C215","6027","0.02","0.03","0.0059","0.0012","-0.0106","0.00","215","NVDA251226P215","6","40.45","41.70","-1.00","0.00","-0.0219","40.9992"
"12/26/2025","NVDA251226C255","6325","0.00","0.01","0.001","0.0002","-0.0027","0.00","255","NVDA251226P255","0","80.45","81.65","-1.00","0.00","-0.0219","81.045"
"12/26/2025","NVDA251226C182.5","7196","0.91","0.93","0.1922","0.0301","-0.1331","0.00","182.5","NVDA251226P182.5","2313","9.25","9.35","-0.8121","0.031","-0.1356","8.475"
"12/26/2025","NVDA251226C205","7639","0.04","0.05","0.0115","0.0024","-0.0169","0.00","205","NVDA251226P205","21","30.60","31.20","-0.9988","0.0011","-0.0219","30.9992"
"12/26/2025","NVDA251226C300","7756","0.00","0.01","0.0007","0.0001","-0.0028","0.00","300","NVDA251226P300","0","125.45","126.65","-1.00","0.00","-0.0219","125.9992"
"12/26/2025","NVDA251226C210","10880","0.03","0.04","0.0085","0.0017","-0.014","0.00","210","NVDA251226P210","7","35.45","36.35","-0.9998","0.0002","-0.0214","35.97"
"12/26/2025","NVDA251226C187.5","11017","0.34","0.35","0.0859","0.0171","-0.0742","0.00","187.5","NVDA251226P187.5","578","13.70","13.80","-0.9235","0.0179","-0.0762","13.475"
"12/26/2025","NVDA251226C195","18037","0.11","0.12","0.0305","0.0067","-0.0346","0.00","195","NVDA251226P195","4657","20.80","21.20","-0.9813","0.0074","-0.0364","20.9992"
"12/26/2025","NVDA251226C180","22767","1.49","1.50","0.2754","0.0363","-0.1671","0.00","180","NVDA251226P180","14822","7.35","7.45","-0.727","0.037","-0.1693","5.975"
"12/26/2025","NVDA251226C250","23334","0.00","0.01","0.001","0.0002","-0.0027","0.00","250","NVDA251226P250","59","75.45","76.65","-1.00","0.00","-0.0219","75.9992"
"12/26/2025","NVDA251226C200","25513","0.06","0.07","0.0173","0.0038","-0.0225","0.00","200","NVDA251226P200","935","25.45","26.20","-0.9949","0.0041","-0.0239","25.9992"
"12/26/2025","NVDA251226C220","27688","0.01","0.02","0.0036","0.0007","-0.0069","0.00","220","NVDA251226P220","5","45.45","46.70","-1.00","0.00","-0.0219","46.045"
"12/26/2025","NVDA251226C175","28188","3.40","3.45","0.4802","0.0414","-0.2115","0.00","175","NVDA251226P175","14603","4.25","4.30","-0.5235","0.0419","-0.2119","0.9806"
"12/26/2025","NVDA251226C185","29868","0.55","0.56","0.1301","0.0234","-0.101","0.00","185","NVDA251226P185","5946","11.40","11.50","-0.8779","0.0241","-0.103","10.9992"
"12/26/2025","NVDA251226C190","32322","0.22","0.23","0.0584","0.0123","-0.0558","0.00","190","NVDA251226P190","2533","15.85","16.25","-0.9519","0.0131","-0.0577","16.01"
"01/02/2026","","--","--","--","--","--","--","--","","","--","--","--","--","--","--","--"
"01/02/2026","NVDA260102C152.5","0","22.15","22.65","0.9382","0.0078","-0.0542","21.5008","152.5","NVDA260102P152.5","250","0.42","0.44","-0.0624","0.0079","-0.0568","0.00"
"01/02/2026","NVDA260102C65","0","107.85","110.80","1.00","0.00","0.00","109.03","65","NVDA260102P65","525","0.00","0.01","-0.0004","0.00","-0.0018","0.00"
"01/02/2026","NVDA260102C55","0","117.85","120.75","1.00","0.00","0.00","118.935","55","NVDA260102P55","59","0.00","0.01","-0.0003","0.00","-0.0018","0.00"
"01/02/2026","NVDA260102C85","1","87.90","90.85","0.9999","0.00","0.00","88.955","85","NVDA260102P85","426","0.00","0.01","-0.0005","0.00","-0.0017","0.00"
"01/02/2026","NVDA260102C75","1","97.90","100.80","1.00","0.00","0.00","99.0008","75","NVDA260102P75","196","0.00","0.01","-0.0004","0.00","-0.0018","0.00"
"01/02/2026","NVDA260102C80","4","92.90","95.85","0.9999","0.00","0.00","94.03","80","NVDA260102P80","428","0.00","0.01","-0.0005","0.00","-0.0018","0.00"
"01/02/2026","NVDA260102C70","4","102.85","105.80","1.00","0.00","0.00","104.03","70","NVDA260102P70","73","0.00","0.01","-0.0004","0.00","-0.0018","0.00"
"01/02/2026","NVDA260102C60","5","112.85","115.80","1.00","0.00","0.00","113.955","60","NVDA260102P60","73","0.00","0.01","-0.0003","0.00","-0.0018","0.00"
"01/02/2026","NVDA260102C50","5","122.80","125.75","1.00","0.00","0.00","123.955","50","NVDA260102P50","593","0.00","0.01","-0.0003","0.00","-0.0018","0.00"
"01/02/2026","NVDA260102C95","20","77.95","80.85","0.9989","0.0001","0.00","78.955","95","NVDA260102P95","4481","0.01","0.02","-0.0015","0.0001","-0.0046","0.00"
"01/02/2026","NVDA260102C105","23","68.05","70.90","0.9982","0.0002","0.00","68.955","105","NVDA260102P105","8304","0.01","0.03","-0.0022","0.0002","-0.0058","0.00"
"01/02/2026","NVDA260102C115","25","58.10","60.90","0.9968","0.0004","-0.0011","59.0008","115","NVDA260102P115","899","0.02","0.04","-0.0036","0.0004","-0.008","0.00"
"01/02/2026","NVDA260102C340","28","0.00","0.01","0.0006","0.0001","-0.0019","0.00","340","NVDA260102P340","0","165.40","166.85","-1.00","0.00","-0.0242","165.97"
"01/02/2026","NVDA260102C90","29","82.90","85.85","0.999","0.0001","0.00","84.0008","90","NVDA260102P90","277","0.01","0.02","-0.0013","0.0001","-0.0046","0.00"
"01/02/2026","NVDA260102C100","36","73.05","75.25","0.9988","0.0002","0.00","74.03","100","NVDA260102P100","6963","0.01","0.02","-0.0016","0.0002","-0.0045","0.00"
"01/02/2026","NVDA260102C110","45","64.10","65.85","0.9976","0.0003","0.00","64.0008","110","NVDA260102P110","1023","0.02","0.03","-0.0028","0.0003","-0.0069","0.00"
"01/02/2026","NVDA260102C125","87","48.15","50.95","0.9944","0.0007","-0.0053","49.0008","125","NVDA260102P125","792","0.04","0.05","-0.006","0.0007","-0.011","0.00"
"01/02/2026","NVDA260102C157.5","92","17.55","17.70","0.8932","0.0125","-0.0802","16.5151","157.5","NVDA260102P157.5","2680","0.77","0.79","-0.1071","0.0125","-0.0821","0.00"
"01/02/2026","NVDA260102C360","112","0.00","0.01","0.0006","0.0001","-0.0019","0.00","360","NVDA260102P360","0","185.40","186.75","-1.00","0.00","-0.0243","185.9992"
"01/02/2026","NVDA260102C145","113","29.10","29.90","0.9713","0.0038","-0.0299","28.955","145","NVDA260102P145","3212","0.19","0.20","-0.0291","0.0038","-0.0334","0.00"
"01/02/2026","NVDA260102C140","178","34.30","34.80","0.982","0.0024","-0.0201","34.015","140","NVDA260102P140","3394","0.12","0.13","-0.0184","0.0024","-0.0242","0.00"
"01/02/2026","NVDA260102C155","186","19.85","20.00","0.9189","0.0099","-0.0661","19.03","155","NVDA260102P155","4183","0.57","0.59","-0.0818","0.01","-0.0685","0.00"
"01/02/2026","NVDA260102C120","203","53.10","55.95","0.9959","0.0005","-0.0027","53.955","120","NVDA260102P120","544","0.03","0.04","-0.0045","0.0005","-0.009","0.00"
"01/02/2026","NVDA260102C130","210","44.10","44.75","0.9915","0.0011","-0.0096","43.955","130","NVDA260102P130","626","0.06","0.07","-0.0089","0.0011","-0.0148","0.00"
"01/02/2026","NVDA260102C285","225","0.00","0.01","0.0008","0.0001","-0.0018","0.00","285","NVDA260102P285","0","110.40","111.85","-1.00","0.00","-0.0243","111.045"
"01/02/2026","NVDA260102C275","227","0.00","0.01","0.0008","0.0001","-0.0018","0.00","275","NVDA260102P275","0","100.40","101.85","-1.00","0.00","-0.0242","100.97"
"01/02/2026","NVDA260102C162.5","269","13.20","13.35","0.8211","0.0187","-0.1108","11.5447","162.5","NVDA260102P162.5","1930","1.41","1.44","-0.1817","0.0189","-0.1133","0.00"
"01/02/2026","NVDA260102C197.5","276","0.21","0.22","0.0447","0.0076","-0.0342","0.00","197.5","NVDA260102P197.5","185","23.10","23.95","-0.9753","0.0087","-0.0367","23.47"
"01/02/2026","NVDA260102C295","309","0.00","0.01","0.0008","0.0001","-0.0018","0.00","295","NVDA260102P295","0","120.40","121.85","-1.00","0.00","-0.0243","121.045"
"01/02/2026","NVDA260102C370","323","0.00","0.01","0.0006","0.0001","-0.0019","0.00","370","NVDA260102P370","0","195.40","196.85","-1.00","0.00","-0.0243","195.9992"
"01/02/2026","NVDA260102C135","367","39.00","39.80","0.9882","0.0016","-0.0135","39.03","135","NVDA260102P135","2038","0.08","0.09","-0.0122","0.0016","-0.0181","0.00"
"01/02/2026","NVDA260102C280","530","0.00","0.01","0.0008","0.0001","-0.0018","0.00","280","NVDA260102P280","0","105.40","106.85","-1.00","0.00","-0.0242","105.97"
"01/02/2026","NVDA260102C310","574","0.00","0.01","0.0007","0.0001","-0.0018","0.00","310","NVDA260102P310","0","135.40","136.85","-1.00","0.00","-0.0242","135.97"
"01/02/2026","NVDA260102C305","615","0.00","0.01","0.0007","0.0001","-0.0018","0.00","305","NVDA260102P305","0","130.40","131.85","-1.00","0.00","-0.0243","131.045"
"01/02/2026","NVDA260102C350","624","0.00","0.01","0.0006","0.0001","-0.0019","0.00","350","NVDA260102P350","0","175.40","176.75","-1.00","0.00","-0.0243","176.045"
"01/02/2026","NVDA260102C255","667","0.00","0.01","0.001","0.0002","-0.0017","0.00","255","NVDA260102P255","0","80.40","81.75","-1.00","0.00","-0.0243","81.045"
"01/02/2026","NVDA260102C167.5","756","9.30","9.40","0.7139","0.0255","-0.1396","6.5151","167.5","NVDA260102P167.5","735","2.49","2.53","-0.288","0.0257","-0.1413","0.00"
"01/02/2026","NVDA260102C330","862","0.00","0.01","0.0006","0.0001","-0.0018","0.00","330","NVDA260102P330","0","155.40","156.75","-1.00","0.00","-0.0243","156.045"
"01/02/2026","NVDA260102C320","866","0.00","0.01","0.0007","0.0001","-0.0018","0.00","320","NVDA260102P320","0","145.40","146.85","-1.00","0.00","-0.0243","145.9992"
"01/02/2026","NVDA260102C165","1040","11.20","11.30","0.7702","0.0222","-0.1267","8.955","165","NVDA260102P165","6819","1.88","1.90","-0.2312","0.0223","-0.1285","0.00"
"01/02/2026","NVDA260102C270","1050","0.00","0.01","0.0009","0.0001","-0.0018","0.00","270","NVDA260102P270","0","95.40","96.85","-1.00","0.00","-0.0243","96.045"
"01/02/2026","NVDA260102C380","1120","0.00","0.01","0.0006","0.0001","-0.0019","0.00","380","NVDA260102P380","0","205.40","206.75","-1.00","0.00","-0.0243","206.045"
"01/02/2026","NVDA260102C290","1206","0.00","0.01","0.0008","0.0001","-0.0018","0.00","290","NVDA260102P290","0","115.40","116.85","-1.00","0.00","-0.0243","115.9992"
"01/02/2026","NVDA260102C177.5","1207","3.50","3.55","0.415","0.0318","-0.1482","0.00","177.5","NVDA260102P177.5","857","6.65","6.75","-0.5894","0.0324","-0.1497","3.475"
"01/02/2026","NVDA260102C160","1232","15.35","15.50","0.8609","0.0154","-0.0953","14.0194","160","NVDA260102P160","6708","1.05","1.07","-0.1396","0.0155","-0.0971","0.00"
"01/02/2026","NVDA260102C300","1232","0.00","0.01","0.0007","0.0001","-0.0018","0.00","300","NVDA260102P300","0","125.40","126.85","-1.00","0.00","-0.0242","125.97"
"01/02/2026","NVDA260102C235","1291","0.02","0.03","0.0045","0.0007","-0.0069","0.00","235","NVDA260102P235","1","60.40","61.75","-1.00","0.00","-0.0243","61.045"
"01/02/2026","NVDA260102C187.5","1379","0.85","0.87","0.1491","0.0198","-0.0824","0.00","187.5","NVDA260102P187.5","76","13.75","14.20","-0.8624","0.0209","-0.0855","13.445"
"01/02/2026","NVDA260102C172.5","1454","6.00","6.10","0.5742","0.0307","-0.1553","1.515","172.5","NVDA260102P172.5","719","4.15","4.25","-0.4289","0.031","-0.157","0.00"
"01/02/2026","NVDA260102C240","1515","0.01","0.02","0.0028","0.0004","-0.0045","0.00","240","NVDA260102P240","2","65.40","66.75","-1.00","0.00","-0.0243","66.045"
"01/02/2026","NVDA260102C182.5","1643","1.79","1.82","0.2646","0.0276","-0.1193","0.00","182.5","NVDA260102P182.5","374","9.95","10.05","-0.7457","0.0283","-0.1211","8.545"
"01/02/2026","NVDA260102C260","1750","0.00","0.01","0.0009","0.0001","-0.0017","0.00","260","NVDA260102P260","1","85.40","86.75","-1.00","0.00","-0.0243","86.045"
"01/02/2026","NVDA260102C230","1828","0.02","0.03","0.0048","0.0008","-0.0068","0.00","230","NVDA260102P230","1","55.40","56.75","-1.00","0.00","-0.0242","55.97"
"01/02/2026","NVDA260102C245","2128","0.01","0.02","0.0027","0.0004","-0.0045","0.00","245","NVDA260102P245","2","70.40","71.75","-1.00","0.00","-0.0242","70.97"
"01/02/2026","NVDA260102C150","2707","24.40","24.95","0.9533","0.0061","-0.0435","23.955","150","NVDA260102P150","3843","0.31","0.32","-0.0472","0.0061","-0.0465","0.00"
"01/02/2026","NVDA260102C250","2815","0.00","0.01","0.001","0.0002","-0.0017","0.00","250","NVDA260102P250","3","75.40","76.75","-1.00","0.00","-0.0242","75.97"
"01/02/2026","NVDA260102C192.5","2890","0.40","0.41","0.0801","0.0125","-0.0527","0.00","192.5","NVDA260102P192.5","27","18.25","19.15","-0.9361","0.0136","-0.0558","18.445"
"01/02/2026","NVDA260102C170","3127","7.55","7.65","0.6477","0.0285","-0.1494","4.015","170","NVDA260102P170","7585","3.20","3.30","-0.3541","0.0286","-0.1516","0.00"
"01/02/2026","NVDA260102C225","3203","0.03","0.04","0.0067","0.0011","-0.0089","0.00","225","NVDA260102P225","5","50.40","51.20","-1.00","0.00","-0.0243","50.985"
"01/02/2026","NVDA260102C215","3839","0.05","0.06","0.0111","0.0019","-0.0127","0.00","215","NVDA260102P215","11","40.40","41.75","-1.00","0.00","-0.0243","40.985"
"01/02/2026","NVDA260102C220","4655","0.04","0.05","0.0088","0.0014","-0.0109","0.00","220","NVDA260102P220","5","45.40","46.75","-1.00","0.00","-0.0243","45.985"
"01/02/2026","NVDA260102C175","4894","4.65","4.70","0.495","0.0319","-0.1546","0.00","175","NVDA260102P175","8479","5.30","5.40","-0.5069","0.0322","-0.157","0.9553"
"01/02/2026","NVDA260102C205","6307","0.11","0.12","0.0237","0.004","-0.0221","0.00","205","NVDA260102P205","295","30.40","31.35","-0.9957","0.0034","-0.0243","30.9992"
"01/02/2026","NVDA260102C265","6865","0.00","0.01","0.0009","0.0001","-0.0018","0.00","265","NVDA260102P265","0","90.40","91.75","-1.00","0.00","-0.0243","91.045"
"01/02/2026","NVDA260102C210","7292","0.07","0.08","0.0155","0.0026","-0.016","0.00","210","NVDA260102P210","1","35.40","36.30","-0.9999","0.0001","-0.0242","35.97"
"01/02/2026","NVDA260102C180","13035","2.54","2.56","0.3384","0.0304","-0.1361","0.00","180","NVDA260102P180","11834","8.20","8.30","-0.6692","0.0309","-0.138","5.985"
"01/02/2026","NVDA260102C195","14950","0.29","0.30","0.0597","0.0097","-0.0425","0.00","195","NVDA260102P195","1212","20.65","21.25","-0.9589","0.0108","-0.0452","21.01"
"01/02/2026","NVDA260102C185","15382","1.25","1.26","0.2011","0.0239","-0.1008","0.00","185","NVDA260102P185","6860","11.90","12.05","-0.8112","0.0247","-0.1025","11.045"
"01/02/2026","NVDA260102C200","28568","0.17","0.18","0.0362","0.0061","-0.0298","0.00","200","NVDA260102P200","1035","25.60","26.50","-0.9844","0.0072","-0.0324","25.9992"
"01/02/2026","NVDA260102C190","36153","0.58","0.59","0.1094","0.0159","-0.0662","0.00","190","NVDA260102P190","2964","16.05","16.55","-0.9049","0.017","-0.0691","15.945"
"01/09/2026","","--","--","--","--","--","--","--","","","--","--","--","--","--","--","--"
"01/09/2026","NVDA260109C90","0","82.05","87.05","0.9985","0.0002","0.00","84.03","90","NVDA260109P90","113","0.02","0.03","-0.002","0.0002","-0.0052","0.00"
"01/09/2026","NVDA260109C70","0","101.85","107.00","0.9999","0.0001","0.00","104.0008","70","NVDA260109P70","70","0.00","0.02","-0.0007","0.0001","-0.0024","0.00"
"01/09/2026","NVDA260109C55","0","116.80","121.95","1.00","0.00","0.00","118.955","55","NVDA260109P55","1","0.00","0.01","-0.0003","0.00","-0.0013","0.00"
"01/09/2026","NVDA260109C360","0","0.00","0.01","0.0006","0.0001","-0.0014","0.00","360","NVDA260109P360","0","185.20","186.55","-1.00","0.00","-0.0244","185.97"
"01/09/2026","NVDA260109C80","1","91.90","97.05","0.9995","0.0001","0.00","94.0008","80","NVDA260109P80","42","0.01","0.02","-0.0012","0.0001","-0.0034","0.00"
"01/09/2026","NVDA260109C75","1","96.85","102.00","0.9995","0.0001","0.00","98.955","75","NVDA260109P75","64","0.01","0.02","-0.0011","0.0001","-0.0034","0.00"
"01/09/2026","NVDA260109C65","2","106.85","111.95","1.00","0.00","0.00","109.03","65","NVDA260109P65","30","0.00","0.01","-0.0004","0.00","-0.0013","0.00"
"01/09/2026","NVDA260109C50","2","121.80","126.90","1.00","0.00","0.00","123.955","50","NVDA260109P50","10","0.00","0.01","-0.0003","0.00","-0.0013","0.00"
"01/09/2026","NVDA260109C100","3","72.10","77.05","0.9975","0.0003","0.00","74.0151","100","NVDA260109P100","4523","0.02","0.04","-0.0031","0.0003","-0.0068","0.00"
"01/09/2026","NVDA260109C290","3","0.00","0.01","0.0008","0.0001","-0.0013","0.00","290","NVDA260109P290","0","115.20","116.55","-1.00","0.00","-0.0248","115.9992"
"01/09/2026","NVDA260109C340","3","0.00","0.01","0.0006","0.0001","-0.0014","0.00","340","NVDA260109P340","0","165.20","166.55","-1.00","0.00","-0.0244","165.97"
"01/09/2026","NVDA260109C105","4","67.10","72.10","0.9972","0.0003","0.00","68.955","105","NVDA260109P105","1544","0.03","0.04","-0.0034","0.0003","-0.0067","0.00"
"01/09/2026","NVDA260109C85","4","86.90","92.05","0.9994","0.0001","0.00","88.955","85","NVDA260109P85","122","0.01","0.02","-0.0012","0.0001","-0.0033","0.00"
"01/09/2026","NVDA260109C265","6","0.01","0.02","0.0023","0.0003","-0.0033","0.00","265","NVDA260109P265","0","90.20","91.55","-1.00","0.00","-0.0248","91.045"
"01/09/2026","NVDA260109C350","6","0.00","0.01","0.0006","0.0001","-0.0014","0.00","350","NVDA260109P350","0","175.20","176.55","-1.00","0.00","-0.0244","175.97"
"01/09/2026","NVDA260109C60","10","111.95","116.95","1.00","0.00","0.00","114.03","60","NVDA260109P60","0","0.00","0.01","-0.0003","0.00","-0.0013","0.00"
